beam_1,beam_2,beam_3,beam_4,beam_5,beam_6,beam_7,beam_8,beam_9,beam_10,beam_11,beam_12,beam_13,beam_14,beam_15,beam_16,beam_17,beam_18,beam_19,beam_20,beam_21,beam_22,beam_23,beam_24,beam_25,beam_26,beam_27,beam_28,beam_29,beam_30,beam_31,beam_32,beam_33,beam_34,beam_35,beam_36,beam_37,beam_38,beam_39,beam_40,beam_41,beam_42,beam_43,beam_44,beam_45,beam_46,beam_47,beam_48,beam_49,beam_50,K,angle
0.0578983342213583,0.0136158375322587,0.147495219946725,0.0163104504146698,0.105826434653236,0.387172926062081,0.180107332409442,0.033957244799303,0.0326324497620362,0.165331592010999,0.0298729001960033,0.216341886276496,0.00919567852075268,0.00578752732914792,0.00939321994221553,0.205969029197308,0.138790344991812,0.215705275206573,0.0773091788712006,0.0578335241605891,0.0700360288154078,0.0435823920294292,0.0610428976926613,0.158153009586968,0.0992701827465659,0.105308618058181,0.0626448029250928,0.344032022979611,0.00165509016536165,0.071116202704029,0.212667971497445,0.226296735834535,0.0955285725251313,0.0174264141512765,0.220202256009296,0.201075494586487,0.0292808936189803,0.015289694989225,0.0198383696525077,0.0641004132063421,0.0195437922219845,0.0375827835277133,0.047981496961269,0.0477173210125391,0.140659377442333,0.0909937250792663,0.211086470901765,0.245734252837498,0.244844890469882,0.0486598718090637,2,0
0.0415257058191972,0.0132976621749992,0.147714325420993,0.0163342922906629,0.10597641143623,0.387712145009656,0.180353427079904,0.0340028109877606,0.0326745304429163,0.165543898900846,0.0299106286183292,0.216605693471289,0.00920662099755457,0.00579438201199147,0.00940390230393246,0.20619499481116,0.138938288147279,0.215929411347573,0.0773875646158501,0.0578899216914236,0.0701031376457075,0.0436224016056447,0.061097625327615,0.158289560886796,0.0993539853635741,0.105394412645093,0.0626927586088766,0.344291631518899,0.00165632649007089,0.0711656559547375,0.2128085557558,0.22644125054715,0.0955861698575227,0.0174364925070763,0.220325449146181,0.20117993558129,0.0292955050557874,0.0152965608998872,0.019846971188237,0.0641263896306624,0.0195509873714681,0.0375956381142688,0.047996909324346,0.0477308760631027,0.140696811094843,0.0910149842888575,0.211125321440957,0.245768444515496,0.244867724898985,0.0486626894437298,2,0
0.041556760368886,0.0133072568147493,0.147814609583033,0.0163449883263886,0.106041016631701,0.387938810739484,0.180454071547103,0.0340209212017455,0.0326902236326839,0.165622360952979,0.0299241676334461,0.216694060232169,0.00921010895112372,0.00579653668187346,0.00940695471602685,0.20625340729816,0.138973247234558,0.215977856460312,0.0774029213062855,0.0578991667510611,0.070113100231469,0.0436267997276595,0.061102442077904,0.15829672253045,0.0993565281317733,0.105393947016929,0.0626893482165756,0.34426896956503,0.00165620304001105,0.0711566771619184,0.212774273438941,0.226399586105356,0.0955650721966136,0.0174322145304497,0.220267030451301,0.201118434091014,0.0292859301615824,0.0152907968944628,0.0198391842824666,0.0640992967153215,0.0195420019551503,0.0375773533128148,0.0479725222467896,0.0477047923243989,0.140615871671056,0.0909568516380482,0.210980897998159,0.245594074753247,0.244685581041113,0.0486247327646207,2,0
0.0415884636517978,0.0133170492938115,0.147916927985035,0.0163559036078207,0.106106972954639,0.388170220929622,0.180556873327166,0.0340394075829881,0.0327062764293815,0.165702501747993,0.02993800487877,0.216784347789699,0.00921368111047846,0.00579873656238058,0.00941007900751498,0.206313166710215,0.139009040731576,0.216027513185843,0.0774186558116393,0.0579086937956728,0.0701233627126126,0.043631338165557,0.0611074255993084,0.158304245296807,0.0993592571640294,0.105393626434146,0.0626859761467804,0.344246352146583,0.00165607811401996,0.0711476317983021,0.212739673706622,0.226357486531999,0.0955436971859852,0.0174278854737678,0.220207777585567,0.201056075670653,0.0292762105630174,0.0152849572311112,0.0198312982866308,0.064071775751729,0.0195328862859823,0.0375587692297957,0.0479470415306908,0.0476759806345321,0.140527434078958,0.0908964121301112,0.21083347450063,0.245416131401756,0.244499759954262,0.048586011558803,2,0
0.0416207263678495,0.0133270117835619,0.148020984362838,0.0163670058802856,0.106174077447193,0.388405649466985,0.180661499557218,0.0340582096964462,0.0327226314675726,0.165784040514038,0.0299520901826796,0.216876212072216,0.0092173227754205,0.00580097293379586,0.00941326128480589,0.206373986738661,0.139045482196268,0.216078099605163,0.0774346715969398,0.0579184314920815,0.0701338419418653,0.0436359689509008,0.0611125112062071,0.158311968381245,0.0993620749817842,0.105393352233723,0.0626825881483322,0.344223493983881,0.00165595045857147,0.0711384676818832,0.212704611443986,0.226314806047673,0.0955219910035711,0.0174234957287789,0.220147583605224,0.200992772465302,0.0292663350642422,0.0152790363950712,0.0198233062396086,0.0640438476253051,0.0195231765752008,0.0375380884501828,0.0479191044476288,0.0476462915720183,0.140437198990819,0.0908347489964476,0.210683177719207,0.245234771616586,0.24431043169432,0.0485465631425816,2,0
0.00994837753212578,0.01352508481945,0.149504652759073,0.0165258337710656,0.107140501339663,0.391803752683817,0.182181282557747,0.0343305849267628,0.0329649642398808,0.166979098584946,0.0301601338781587,0.218239456274565,0.00927264294912276,0.00583419416114017,0.00946198325053916,0.207313356147089,0.139618456387122,0.216890193758356,0.077694990238154,0.0580879622429395,0.0703192351455803,0.0437243718413168,0.0612169215713158,0.158512517358077,0.0994601618033015,0.105454270104016,0.0626766934697376,0.344122723157207,0.0016550560258089,0.0710584138215545,0.212364591894657,0.225880614991285,0.0952856354585627,0.0173754978965575,0.219464505733082,0.200263646462124,0.0291502988934202,0.0152098661573676,0.0197299689818494,0.0637047333044855,0.0194121649458398,0.0373110789353574,0.0476126737976524,0.0473191798592289,0.139440880939124,0.0901479445207738,0.209009620510407,0.243210336965033,0.242187034762446,0.0481001971683696,2.5,0
0.0420679108044014,0.0134645331349977,0.149448900345412,0.0165194356106071,0.10709610827574,0.391634300334317,0.182100052834755,0.0343143559893486,0.032948862989419,0.166894053116233,0.0301444810422322,0.218118148300611,0.00926747074393896,0.00583075460126126,0.00945624630407145,0.207180132429892,0.139525851985407,0.216742761567752,0.0776403442340852,0.0580464529845246,0.070267703136422,0.043690777817211,0.0611688361334782,0.158384889876927,0.099378613471219,0.105365717650532,0.0626220817375055,0.343818020820294,0.00165354846339039,0.0709925489402932,0.212162927087164,0.225662415073019,0.0951904600755772,0.0173580055974281,0.219238045919735,0.200052458158041,0.0291189281118778,0.0151932693867966,0.0197083278072935,0.0636318589260286,0.0193897484788471,0.0372671959050779,0.0475554431325119,0.0472611648948155,0.139268267869026,0.0900336640304972,0.208738489306216,0.242886745180396,0.241856214557821,0.0480330996150036,2.5,0
0.0420901599483941,0.0134713373494534,0.149519032853977,0.0165269479630673,0.10714184721842,0.391794383080852,0.182171983624008,0.0343269913292069,0.0329604434599474,0.166949299480775,0.0301541581813815,0.218180088146521,0.00927007717300754,0.00583221362188335,0.00945844577111603,0.207220775274399,0.139550299547465,0.216777100199329,0.0776508095703024,0.0580535782014216,0.0702750491348502,0.0436937885331851,0.061171992427253,0.158389885450547,0.0993802684009734,0.105365354260523,0.0626198542405246,0.343800963957957,0.00165342518461487,0.0709860452697767,0.212138599699333,0.22563280136453,0.0951748313537556,0.0173550105253637,0.21919473718562,0.200008299448651,0.0291118713328404,0.0151893439504793,0.0197031181981837,0.0636120744400353,0.0193834951473759,0.037254374427283,0.0475378574652801,0.0472425101923239,0.13921041795208,0.0899909924758871,0.208635042783892,0.242762244842771,0.241726518398688,0.048005942720138,2.5,0
0.0421126763351474,0.0134782264323524,0.149590085609429,0.0165345576003107,0.107188164390715,0.391956511895538,0.182244798730368,0.034339796085746,0.0329721519554439,0.167005270744887,0.0301639563781381,0.218242865723352,0.00927271183499989,0.00583369492054577,0.00946067313723094,0.20726201033993,0.139575105167027,0.216811931960096,0.0776614490468713,0.0580607877926222,0.0702825005780467,0.0436968597701813,0.0611752264638069,0.158395022447281,0.0993820000831236,0.105365044006487,0.0626176276827179,0.343783947220099,0.00165330297905744,0.0709795152638763,0.212114125272535,0.225602994061414,0.0951591152393904,0.0173519912083632,0.219151165726895,0.199963803499092,0.0291047669294909,0.015185378455637,0.0196978511229717,0.06359214101779,0.0193771818370141,0.0372414165789396,0.0475194410268996,0.047221864131986,0.139147347366541,0.089947560544354,0.208530613202963,0.242636554882206,0.241595582277208,0.0479785355464778,2.5,0
0.0421354322281499,0.0134851915298612,0.149661960567998,0.0165422536385444,0.107234988693497,0.392120426423005,0.182318376263964,0.0343527474320654,0.0329839660477271,0.167061854908924,0.0301738552723529,0.218306333909293,0.00927536836064015,0.00583519458236506,0.00946292193476031,0.207303696361133,0.139600173324861,0.216847107783983,0.0776722094033195,0.0580680412492442,0.0702900086059372,0.043699961213077,0.0611784957850379,0.158400190235686,0.0993837390411589,0.10536471295375,0.0626153577977399,0.343766728590253,0.00165318070114889,0.0709729086427943,0.212089352840671,0.225572832301784,0.0951432440562488,0.0173489351793227,0.219107175281734,0.199918826487188,0.029097594045641,0.0151813617854098,0.0196925120784481,0.0635720417409602,0.0193705703856738,0.0372271086301368,0.0474994795634506,0.047200822717488,0.139083599475882,0.0899036882802263,0.208425067179637,0.242509519095247,0.241463249382214,0.047950846780221,2.5,0
0.0303046230200113,0.0141411799785943,0.149313455030922,0.01650504735931,0.10701018197992,0.391341602720236,0.181968712698584,0.0342930945243075,0.0329282291679771,0.166806688758749,0.0301291573038549,0.21803391112307,0.00926351308518477,0.00582920291057334,0.00945380398446225,0.207152519336679,0.139515149795759,0.216735168072456,0.0776440505066888,0.0580488006069487,0.0702753455724769,0.0437007887420229,0.0611861989209466,0.158437393645884,0.0994160881150468,0.105411223088421,0.0626543604111904,0.344014757100616,0.0016546986540963,0.0710416114883549,0.212322641718248,0.225843257778383,0.095277579521223,0.0173738755606361,0.219460848537365,0.200266040804749,0.029152354797212,0.0152105979124685,0.0197308701936784,0.0637175648116518,0.0194157227565953,0.0373196822172175,0.0476272842847558,0.0473355642046984,0.139491968016254,0.0901874178038701,0.209104086668229,0.243327546764311,0.242315209157732,0.0481292548557033,3,0
0.0420192245727039,0.0134498242213388,0.149299861739107,0.0165033837331201,0.106997398672267,0.391289845464665,0.181943025899078,0.0342875787047738,0.0329226337195967,0.166775644994565,0.0301233602451744,0.217986209158898,0.00926148955342386,0.00582778520930166,0.00945140785311359,0.207094598244802,0.139474139638745,0.216669004870714,0.0776190246337675,0.0580297173460753,0.0702513057692372,0.0436847256752764,0.0611629616342243,0.15837509389333,0.099375958924845,0.105367221159543,0.0626268379390607,0.343860040857958,0.00165392203203784,0.071007601579393,0.212217651062089,0.22572898116962,0.0952271134579344,0.017364592015671,0.219339486904404,0.200152216120999,0.0291353256685872,0.0152015805135414,0.019719103767256,0.0636773147180623,0.0194033375098169,0.0372953082308243,0.0475952691053324,0.0473029587198606,0.139394736632891,0.0901226172244844,0.208949738342615,0.243142386156049,0.242124862796743,0.0480904594546272,3,0
0.0420344688672194,0.0134544759817547,0.149347665019211,0.016508510255548,0.107028679424346,0.39139928356174,0.181992345247336,0.034296195561717,0.0329306360341881,0.166813421401664,0.0301300015168426,0.218028546592036,0.00926329740794715,0.00582877476674473,0.00945292240109671,0.207122381706501,0.139490882957532,0.216692611362955,0.077626159939071,0.0580347156920596,0.0702564169441776,0.0436867941487396,0.0611651162543391,0.158378593349853,0.0993771271077805,0.105367030055269,0.0626253808968798,0.343848413442026,0.00165383295000693,0.0710031692986233,0.212201116150969,0.225708824424447,0.0952163597070447,0.0173625568674775,0.21930965059506,0.200121993288528,0.0291304653447695,0.015198924949521,0.0197155943664154,0.0636637005339628,0.0193990807836576,0.0372865625605784,0.0475831929584833,0.0472901696148673,0.139355116046205,0.0900932347485949,0.208879099354401,0.243057460395464,0.242036472264263,0.0480719209064784,3,0
0.0420495486126393,0.0134590754051365,0.149394901149844,0.016513577356835,0.107059613699546,0.39150750396148,0.182041148751553,0.0343047127412555,0.0329385690463635,0.166850786987277,0.03013657608365,0.218070428644397,0.00926509157748932,0.00582975219847493,0.00945442359805245,0.207149886328188,0.139507469713315,0.216716023185624,0.0776332273791672,0.0580396987914494,0.0702615071144122,0.0436888535510033,0.061167263691877,0.158382121100253,0.0993783225700379,0.105366890203046,0.0626239786050713,0.343837060487742,0.00165374451244154,0.0709988215381004,0.212184888837743,0.225689025275917,0.0952057624993652,0.0173605568378285,0.219280226152539,0.200092225006609,0.029125670354136,0.015196315569649,0.019712149277277,0.0636502669081243,0.0193948907281516,0.0372779399253991,0.0475707780206065,0.0472763458894219,0.139312991019769,0.0900641126439222,0.208809525548189,0.242973815824353,0.241949409885252,0.0480536522598771,3,0
0.0420644487719485,0.0134636177160516,0.149441517380586,0.0165185790911306,0.107090161612042,0.391614359695991,0.182089366113194,0.0343131172738982,0.0329464191449376,0.166887676244924,0.030143071811061,0.21811176765339,0.00926686807353938,0.00583071519404604,0.00945590742786286,0.207177024841733,0.139523840192772,0.216739145952638,0.0776401933939865,0.0580446400079463,0.0702665443938795,0.0436908841595393,0.0611693762739582,0.158385603883406,0.099379499176668,0.105366752042056,0.0626226008525162,0.343825818285445,0.00165365597175174,0.0709945237661805,0.212168864300745,0.225669471541499,0.0951952748666157,0.0173585830830217,0.219251104454657,0.200062808948354,0.0291209259679493,0.0151937441730665,0.0197087576803027,0.0636370006339318,0.0193906749995118,0.0372687428192888,0.0475576891018888,0.0472626073896424,0.13927143619847,0.0900353669553434,0.208740895841616,0.24289131039652,0.241863532921987,0.0480356252193838,3,0
0.0817770591464815,0.0137718968650068,0.145075952130736,0.0160488230100229,0.1042041449149,0.38147410627576,0.177498967520813,0.0335064170934259,0.032190320839077,0.163304562446641,0.0295101430321534,0.214017493354215,0.00909115824548838,0.00573346824354744,0.00930487482301494,0.204330248807845,0.137770946825672,0.214215309782684,0.0768497522853052,0.0574770125092868,0.0696609632834313,0.0434096495772854,0.0608389323713548,0.157702853038624,0.0990387048904015,0.105126036001843,0.062592553771115,0.343979855900317,0.00165737913006585,0.0711989657169638,0.213058421796185,0.226835293072685,0.0958825920367548,0.0174894923451293,0.22126968445061,0.202156200740527,0.0294660903407761,0.0153827427902307,0.0199590299021231,0.0646486457106059,0.019707074733767,0.037926458585594,0.0484790612850081,0.0482452214611886,0.142265016107414,0.0921396704162184,0.213806973072104,0.249028612967443,0.248308737795174,0.0494000158211959,3.5,0
0.0408486803663529,0.0130927549407539,0.145632049262198,0.0161098437824806,0.10459399698128,0.3828810021467,0.178150095258939,0.033625770680719,0.0323058515812218,0.163871978699737,0.0296124010639154,0.214732936486675,0.00912206223437125,0.00575193064773723,0.00933490802827495,0.204963911580166,0.138190914452602,0.21486023173223,0.0770746538563993,0.0576464019016711,0.0698613380942413,0.0435292581091543,0.0610032793092647,0.158122141241644,0.0992976038334268,0.105395412329175,0.0627480759132869,0.344814146315997,0.00166117808266318,0.0713635550835735,0.213538571014194,0.227335823858982,0.0960831763705831,0.0175262106039765,0.221710775296821,0.202549985173828,0.0295210753152407,0.0154117586195739,0.0199966807429483,0.0647568707439436,0.0197403903259875,0.0379879954841988,0.0485526261418738,0.0483155455280085,0.142468067055384,0.0922617694829301,0.214077858706859,0.249322584593448,0.248577474953842,0.049448592920327,3.5,0
0.040914454907015,0.0131127187496212,0.145835819958824,0.0161318151230085,0.104729423541568,0.383355134514742,0.178366172133357,0.0336629790313322,0.0323419746494338,0.164037347546205,0.0296418586598067,0.214919416256836,0.00913039857357423,0.00575620898075608,0.00934180402039991,0.205088804255647,0.138267137685995,0.214969642941608,0.0771073041938048,0.0576713647196789,0.0698866432586631,0.0435396192054962,0.0610143659686695,0.158143202413906,0.0993061768697348,0.105398594681253,0.062744598548668,0.344774855314925,0.00166077727960257,0.0713467194662448,0.213474677454846,0.227256459984668,0.0960384106399981,0.017518060169302,0.221584507624257,0.202423923965687,0.0295002771944923,0.0154010022505926,0.0199826502357837,0.0646980374294226,0.0197225806108408,0.0379510459586379,0.0485003494378474,0.0482602990019765,0.142297200448066,0.0921341814776874,0.213772789480574,0.248954748003638,0.248192818069971,0.0493670703088587,3.5,0
0.0409836620070318,0.013133763535542,0.146051170377575,0.0161550079324002,0.1048720741017,0.38385467910088,0.178593218467589,0.0337022589596811,0.0323796724624519,0.164211470312723,0.0296727752275261,0.215115780969829,0.00913906978247604,0.00576074462619355,0.00934901828098917,0.205220242410302,0.138347222045463,0.215084231450325,0.0771417309886067,0.0576971134359636,0.0699129036136189,0.0435504758576301,0.0610260392503055,0.158165018036329,0.0993150490331476,0.105401718946868,0.0627406876917273,0.344733463526108,0.00166037538878354,0.0713289838869975,0.213407200973304,0.227172774386128,0.095991683727818,0.0175094544656724,0.221452858113321,0.202291741469402,0.0294785906584392,0.0153896047296781,0.0199677232208035,0.0646366598669293,0.0197038258063234,0.0379121697231919,0.0484436618558429,0.0481973250476566,0.142105039031119,0.0919998328664694,0.213452457221826,0.248568576427147,0.24778919516799,0.0492817104181739,3.5,0
0.0410554061282572,0.0131556098386872,0.146275137047546,0.0161791062513906,0.105020040136279,0.384372903282242,0.178828257705792,0.0337430630096276,0.0324184845630803,0.164391960587479,0.0297047411171268,0.215319283489328,0.00914797121693646,0.00576546815214832,0.00935645440417204,0.205356290566313,0.138429985175895,0.215202330754085,0.07717737696541,0.0577233172148718,0.069939738396458,0.0435616296239295,0.0610380530034562,0.15818710714181,0.0993239663251879,0.105404601725318,0.0627363219787036,0.344689892923395,0.00165997145397198,0.0713104451906379,0.213336634581714,0.227085423385217,0.0959433430235912,0.0175004727990563,0.221316867296659,0.20215463214909,0.0294561996170721,0.0153776908139018,0.0199520725335641,0.0645733837498139,0.0196838367472053,0.0378685460440562,0.0483812095803176,0.0481315022387604,0.141905538974708,0.0918607184082471,0.213120213097513,0.248168125516318,0.247370848807555,0.0491933909218648,3.5,0
0.00939817179359394,0.0140429224042665,0.148502682546016,0.0164191325168386,0.106497985676954,0.389550880544987,0.181184201735865,0.0341506414111788,0.0328110142121451,0.166203256025499,0.0300267918170906,0.217369066460124,0.00923876681079131,0.00581291418339772,0.00943231498396161,0.206745447290844,0.139280838305721,0.216426394540563,0.0775480614809903,0.0580029204974999,0.0702277355564462,0.0436849663371731,0.0611750496361703,0.158459229444256,0.0994462078981946,0.105471722264767,0.0627192256594665,0.34439100056547,0.00165641608233741,0.0711573496737586,0.212736326640363,0.226328293697027,0.0955083924118646,0.0174208502383342,0.220075645664398,0.200906652397364,0.0292496961297039,0.0152701932299555,0.0198115903514962,0.063983969578032,0.019505303506714,0.0375000722505298,0.0478632423518848,0.0475867669204613,0.140255785311288,0.0907041994666441,0.210373387544934,0.244858837090986,0.243914055719621,0.0484612828347631,4,0
