beam_1,beam_2,beam_3,beam_4,beam_5,beam_6,beam_7,beam_8,beam_9,beam_10,beam_11,beam_12,beam_13,beam_14,beam_15,beam_16,beam_17,beam_18,beam_19,beam_20,K,angle
0.251074645241733,-0.0423631919259576,0.679791176884655,-0.0196656525805811,0.104179674764867,0.137558409226666,0.0418952782600941,0.390835367410416,0.11092256109022,0.13733423274678,0.520751733809909,0.10549323941997,0.331504730401792,0.103786636390066,-0.0135926228063179,0.143416619657075,0.297974694948791,-0.220688980194069,0.601712509479141,-0.0194967102872057,5,0
0.143521201764598,0.0250338005024982,0.620086329820538,0.144791595724939,0.266271646166306,0.183330811790494,0.066298562024836,0.41983599907015,0.0472897413158915,0.170439065625765,0.369280111713718,-0.0235705949665775,-0.0968024883103311,0.0624887373994543,0.0108384918343423,-0.276673396074726,0.342155771258201,-0.118342490935706,0.388148817360447,-0.0406848976343214,5,0
0.159449060118596,0.0656278362226591,0.661281623972003,-0.100903691405587,0.155374952622039,0.226480349056125,0.129104579034987,0.340474648612566,0.210528234876218,0.369051072877248,0.525373103737093,0.0583288248338818,0.0737249738612908,-0.139437853265999,0.295250297882485,-0.0203649611119007,0.349292054089824,-0.136664741295249,0.411911608723608,0.104255007020979,5,0
0.233900019438942,0.0328347347112031,0.384422930240848,-0.00489723291632188,0.476920247218797,0.067730477910331,0.0617890127310075,0.386930655995138,0.0514159609818687,0.108752297144275,0.323275095359428,0.309352946903595,0.326687508821995,-0.20785423503908,-0.0813932531595025,0.103265214265929,0.21461953313227,0.0469246556957947,0.0561775313973051,0.00944789099597142,5,0
0.274121753434737,0.239032952977342,0.516954093499277,0.0533210588696242,0.111730758449577,0.420084415955647,-0.0358756995694153,0.465775629755587,0.055250932502091,-0.201946435506744,0.500300874044473,-0.139390860822008,0.224805984867157,-0.104224492511982,-0.0165701806272138,0.0681717280420876,0.344300401191343,-0.0591024751306842,0.50254003296527,0.289698187579048,5,0
0.17768128931389,0.0340724273181087,0.686409164667135,-0.00821350258087106,0.263672760021343,0.349418593301095,0.0226306448967726,0.331674438603799,-0.024549479473111,0.195131963255224,0.507119869024001,0.313435612624819,0.381587106620633,0.0772847605320721,-0.0287938156330853,0.0523724671587034,0.293125973000426,-0.0117678235185711,0.457729642373876,-0.0901988696547082,6,0
0.238151834817606,0.0461183467503214,0.515963252061137,-0.0200035785194602,0.0842214821289558,0.21051234481131,0.0651864554392783,0.507896205464336,-0.112745945370085,-0.143583364405574,0.334804951039211,-0.100500812928118,0.242613551313055,-0.289639001629265,0.215622311957264,0.127653652211652,0.544875388812044,-0.203333319044854,0.543180699767283,-0.0721609478766229,6,0
0.0905380541976951,0.150219617548601,0.381834144397535,-0.0262524088094024,0.0507122844407666,0.0398242650661905,0.11158688695709,0.149285908160015,0.0641269024062712,0.0211255729352851,0.315359825650202,-0.0233841645315694,-0.0190644616929899,0.0810731542023414,0.075036960786661,0.023400474650562,0.669563396573012,-0.0896194534574969,0.588631440497744,0.0220580209000487,6,0
0.352728791375606,-0.175257925024856,0.226816867486881,-0.052771918411564,0.299703447690927,0.136417712200722,-0.127103497886889,0.311857278921667,0.065883585198204,0.255699401046227,0.386591599697463,-0.053159036415174,0.186566212039963,0.054231359120316,0.158380539643702,0.130439922993122,0.495543399434755,-0.0343558883679568,0.55475029033651,0.142251183171585,6,0
0.227543483556061,0.21604362843242,0.605334125093293,0.115856486592436,0.469355595885229,0.151189195225382,0.00861779895698522,0.455368342321531,-0.17975922088925,0.143455258976443,0.2676801710136,0.0696721323087089,0.0818359003208169,-0.0540197884925481,0.0787368204189917,-0.150923706149102,0.259701436512479,-0.0236515285177551,0.189094131781654,-0.186023130213893,6,0
0.472013724970278,0.00947252039317805,0.4681595377815,0.00461532003520003,0.252644982261175,0.111093077059087,0.118546136744283,0.328767806743075,0.0862824007257466,0.0194034200587316,0.305670042143033,0.116198528485621,0.264447574468585,0.17862158856494,0.0587967291951397,-0.0741863199980844,0.31646186442473,0.215311190682921,0.257468718984656,-0.0152612042852256,7,0
0.352713235591022,0.149539814130984,0.603052523898577,0.00543033538050988,-0.116287719312294,0.15570847600132,-0.0960245550555483,0.338225107747646,0.0882380742494659,0.20859093998093,0.313114606421809,0.172878039036976,0.338827300182474,-0.00970674099990667,0.0702568441295972,0.029618595999214,0.401401239348205,0.0262425123604673,0.398368389292562,0.0993618889557781,7,0
0.241653987374996,-0.018684002858906,0.868522414564794,-0.14302539391738,0.152900939481184,0.177314106311737,0.143277745839478,0.37947249870161,-0.263931623337686,0.202879656090594,0.131070413278444,0.168781074185907,0.148525414219663,0.0736641707210444,0.0789616904493836,-0.049475850353992,0.0874890428818565,-0.122795169908318,0.210799990343505,0.19375461703034,7,0
0.299455909658129,-0.050444080454977,0.673267544179073,0.0480937508320875,0.200895802355374,0.211793610719937,0.0272532796050809,0.333031630321556,-0.0480645615326547,-0.229214130610205,0.294133084172317,0.00354187288326382,0.146248635420138,0.0371507969140464,0.0138975622072117,0.0286429473278614,0.440525684141939,0.0445756202181821,0.348364058454651,0.01851317635476,7,0
0.221838600859974,-0.0421089228019843,0.379360444819207,0.0244190333618465,0.0818683824343184,0.176531931258689,0.0108440026317985,0.250989494292721,0.0958115959410429,0.067654811087564,0.308281567913458,-0.185882409193843,0.143590890787111,0.0946244939573722,0.190135564567842,-0.0346679461698803,0.179601033168068,-0.112663399091943,0.512744130203998,-0.0264485228766536,7,0
0.307736975034199,0.172519576838049,0.516124554313184,-0.123638511548915,0.158314490214986,0.178534771345254,-0.00769432685259433,0.20703957355086,0.222032488378255,0.00489384469167586,0.2636178854974,0.124488134130429,0.46032396117365,0.0251707239667779,0.0393217530743259,0.111261061281251,0.355248915926731,0.0786964968126809,0.455212669514631,0.000148198508434477,8,0
0.25115849101773,0.221667695333209,0.378003483729003,0.0985285262165076,0.121370353046493,0.280099597541767,-0.0988653615387191,0.264460119128106,-0.0159821042936175,-0.110349224368904,0.417979660795328,-0.0112358849021576,0.396232320874989,-0.02943110049168,0.193012450268512,-0.087451829850792,0.521210645081372,-0.0668077708711141,0.498673442073999,0.0641714037157108,8,0
0.226618145145773,0.0900431126514025,0.399937414053118,-0.110318886857884,-0.0502914449141731,0.369244123337228,-0.0157353962643886,0.587841875040777,-0.0242192895741311,0.250930356225286,0.188643936593807,0.15989686270028,-0.0906853793359568,-0.0747050177261367,0.342057550757183,0.00131169808771744,0.101135627155154,0.0955497277506069,0.141515464475065,0.054095261457244,8,0
0.301776473241588,0.0552709577217495,0.442597804398072,-0.263499459169228,0.141146458999257,0.299003231133595,0.0674869244339794,0.503209674543104,-0.118612394510476,0.0660208656701584,0.400024370647505,0.07089484326231,0.447656194505312,0.163270444803884,0.0986662540279527,0.0995943321275748,0.25828888734227,-0.106225233026381,0.43744035746173,0.0133596999804581,8,0
0.0343539896632177,-0.011447972321961,0.676760355543329,0.070265047106517,0.354857895088894,0.250801579830021,-0.100118673807054,0.448400749085779,-0.101331029232321,-0.0934251518882312,0.456496342942943,0.00784071961538409,0.186165428479878,-0.0284705564551229,0.186417918728951,0.10067907733674,0.233842756641275,0.0805503932541016,0.415985840142537,0.140238222789167,8,0
0.120902546808504,0.0755061694309126,0.594261772760798,0.188589272256715,0.166005990136163,0.295047111178611,0.272460431684391,0.331735682674288,0.172435103084356,-0.190590485066293,0.481844204670324,0.101338341027133,0.0531509286621153,0.0828090056234744,0.15128931794679,-0.000758949679347284,0.137111244651139,-0.0870634463976874,0.446867807595351,-0.123305423449235,9,0
0.447401357377501,0.0826258488673037,0.692428605182789,-0.0131204515674067,0.16675597915639,0.193028774030788,0.520021271800059,0.157656021790504,0.0194105048649558,0.127083007298084,0.566830012277644,0.221502765249093,0.309151376148549,-0.199693935553647,0.20495933185333,-0.0450581431240175,0.248360907954355,-0.0458704302788853,0.493068888383267,-0.137589555323657,9,0
0.252943443248892,-0.024958620121597,0.517770741806995,0.0999262761926975,0.299086734253578,0.0641804723547019,0.0820122014869009,0.123422820356157,-0.050410191636873,0.256961858824393,0.385046902043588,0.0362342603316743,0.203216223627046,0.0728598838438725,0.362404528824083,-0.0706181389655556,0.438913463754725,0.0220450888298766,0.375628449895676,0.0252252673154057,9,0
0.150810846860315,0.00490544317333673,0.44633170383944,0.0968450310662183,0.419388785442598,0.256435353202885,-0.0395435126132913,0.17667843086105,0.0869001336252716,0.281992534535538,0.283907013444244,0.276134013415429,0.20483847572009,0.114938131657403,0.216333399497062,-0.137511679061242,0.0994990125512485,-0.127270193263223,0.356517093523905,-0.0489947769980205,9,0
0.445151370845884,0.0701801433433998,0.682422907185676,-0.0704656294688548,0.308346265875851,0.338317762737821,0.153343400146778,0.42767540436457,0.152234994970064,-0.160933156201414,0.394766227891272,0.0578613191375123,0.0602299201262748,0.14824535395068,0.138707675428253,0.130243193603999,0.344725780337212,-0.0202170629308415,0.313108075456591,0.166228086253891,9,0
0.185773058313432,0.155136684726462,0.455212610541322,-0.109074268570662,0.0598601967190893,0.479853501153244,-0.0184647978094524,0.37352798147529,0.114648103779272,0.0808088713117294,0.170753763338691,0.0174727845798726,0.119479942068325,-0.195392931428007,-0.132107121356363,-0.227312518380324,0.39312870511499,-0.00257358552095052,0.462641758035705,-0.0836199372103326,10,0
0.476193527026248,0.0656155414933367,0.67440424734497,0.158710036516183,0.182868661408406,0.324800299438564,0.0120732934502797,0.546130410987521,0.0428836517200152,-0.190382606533145,0.429022785642943,0.228191474242035,0.196541714606995,-0.15343960028102,0.0393603090143291,0.00815486391003705,0.327933211625577,0.0711876015993774,0.213371261523416,0.13800490984637,10,0
0.0819955986868088,-0.045083147353526,0.281295385403473,0.00603548277361493,0.121909865763575,0.0603534008230317,-0.0596621235874024,0.0959369944757577,-0.110743898335176,0.0121152838289325,0.383526207503572,-0.117098185894475,0.635722553509675,0.0873938691348315,0.13749737102389,0.0259974365507637,0.598361180801254,0.140023374674329,0.654983049709246,-0.0109343189385245,10,0
0.36027158453699,0.00378894246394994,0.52510064040551,0.291531488839299,0.0352713508789741,0.404385740664175,0.10326220952237,0.414444135797818,-0.302188479068796,0.117092885166326,0.275453425366919,0.271166468457429,0.256379994020307,-0.0867306712051009,0.0383171160617559,-0.0661370335731933,0.2050015806286,0.232952825665364,0.18132203833898,0.0879578120341921,10,0
0.404987816479297,-0.03490901758125,0.727467990053298,0.10017219216418,0.244744407076767,0.258780847056167,0.0967364320550088,0.2534942280603,-0.0545396567736183,-0.0457850959651399,0.395605548575629,0.202861340731002,0.454267888749765,-0.0725497681393598,0.233435885648766,-0.0384596317351107,0.248102931493804,0.140021680182713,0.39927124491164,0.237915489249426,10,0
0.279897680330981,0.115346920751873,0.431136343511571,0.0977706832841688,0.18027369180055,0.384060142182373,-0.092698923302383,0.238344036889362,0.325070329657974,0.029964517043398,0.446968748419904,-0.00513190410620857,0.442545837952699,0.0986206294951011,-0.035548340689374,0.131336282846201,0.0580037269671639,0.221051662676697,0.253696599404015,0.0947714745843351,11,0
0.39454322366278,-0.0417772588022776,0.489304371226934,0.173974018494323,0.155252341232422,0.515305078353685,-0.0188419117127519,0.280558872182212,0.0645769035511281,0.114106009096192,0.566289099441792,0.0789058311493064,0.369443532766415,0.139487236573472,0.122964671375192,0.298711639779876,0.366224356613583,0.0988653579638159,0.347857902020282,0.174683597743087,11,0
0.490334509210795,-0.000484132629782849,0.534029180461667,-0.0810823799948143,0.178734932358004,0.251606782427938,-0.00106325569441146,0.424476695497847,0.125934531235686,-0.0884527525159138,0.0486014082328977,0.275613834795639,0.198741007746346,0.120650321026253,0.122696545353727,-0.0175171738433053,0.122826214282523,0.217472071524782,0.27238074252773,0.219941961975921,11,0
0.434435491772253,0.0549045254132104,0.483828893096129,0.108727981649399,0.0406458258192225,0.146071677187038,0.0995017775509341,0.461837591979033,0.313779489698945,-0.103632177615326,0.31177099865652,-0.0611171647641233,0.294828049203757,0.0702185172224376,0.0897811720375246,-0.0140017628094254,0.351027394433976,-0.0490892336460467,0.588571494111077,-0.139404378024625,11,0
0.288932840487098,0.0637234001007764,0.424768929295655,-0.0405512911879879,0.123771386248022,0.240115166292793,0.188754569052816,0.237872363946781,0.115678431667,0.0435617639035552,0.342742289435311,0.0835709083640188,0.156005894403991,0.110962825098079,0.0942426989981021,-0.0354842402639924,0.416571719215664,0.12811357743389,0.459641548180214,-0.0209735577772648,11,0
0.338299261800251,-0.00393663352745327,0.704594642281781,0.0634567228471407,0.184426015458255,0.10829764297646,-0.107112447007232,0.268318149114379,0.122749113105469,0.0245353962833636,0.163382768413095,-0.0735412064868745,0.280442623295275,-0.000409462017645773,0.00143001693801044,-0.0635796292333826,0.242793022242576,0.0982272620337778,0.40170738794695,0.177220276573333,12,0
0.122752177844791,-0.0400744207416819,0.626108560232321,-0.174616769177731,0.00311642951506315,0.165513422119578,-0.0352081784853503,0.310874574469311,0.0844542729447963,-0.0418187899344716,0.228934911031256,0.00113187932280469,0.228750819139687,0.0130155042629537,0.0301636411731759,0.0025266382437493,0.467819179337017,-0.163654293451038,0.48406556771381,0.119860775218577,12,0
0.2830384780941,0.0488312713675835,0.289131240054995,0.219342317015135,-0.0946066236324075,0.32791184848662,0.102506818547088,0.105863739972561,0.050100397534649,0.163899312871412,0.426500653726546,0.0337143273765743,0.475750793820185,-0.163119052294361,0.275749355800868,-0.103462440301775,0.629035289406376,0.159967753911321,0.618826604501126,0.139400538381449,12,0
0.261172270883038,-0.0935683529283175,0.533230103380838,0.0393904282825953,0.202384751164844,0.0902227578851008,0.0415793943485186,0.446721702872724,-0.0767179508826577,-0.0774415305765193,0.347841900316933,-0.0628424726131323,0.197604869684271,0.0870125588802853,0.0586149754929729,-0.296371452250416,0.330000697023244,0.0855558413347782,0.438550904759451,0.0891454313317586,12,0
0.300782345857304,0.00985634036265452,0.617371963120013,-0.128231897779022,0.0593023578715238,0.229972906697892,-0.0468054062658402,0.392583561241911,0.172817156901336,0.224843383132877,0.284523264765808,0.290032226580029,0.329092034219081,0.0294274411851263,0.0702725059505186,0.142007978862585,0.401105425584572,0.113856274874381,0.482391137642266,0.0700642208302734,12,0
0.413711801004999,-0.116181601649363,0.289300306950276,-0.0535818541758538,0.232710581533674,0.31626196676557,0.141762408605203,0.283439244540275,0.0224668275837891,0.0131992052228451,0.237834467238488,-0.106054733770292,0.24645932640228,0.276803494423086,0.113293736155298,0.0266994260995732,0.370675275327774,0.0823519381489861,0.228763393099514,0.303619206504286,13,0
0.258975795519753,0.160752331490446,0.605195632046839,-0.147072200353941,0.143096095196953,0.176923392465142,-0.15985876452067,0.279559105735486,0.0711664267507029,-0.125034722163725,0.166584924760088,-0.0176817895839433,0.237071723341494,0.148442443033694,0.0307492645788651,0.134707130033192,0.318028358424226,-0.0292020278398476,0.237299845654739,0.0157512828997712,13,0
0.537507751214675,0.135075370492331,0.614878679040791,0.107412350333139,0.0465026446449049,0.296941235811656,0.144259463370688,0.504589862583115,-0.0322229729946646,0.0194844426219376,0.167393284153945,0.216825015981535,0.173361717074339,0.27955743985601,0.229213213231067,-0.00934661520535525,0.188807235776835,0.131927317971394,0.159183401749372,0.136386849418718,13,0
0.359511511558003,-0.155408725454349,0.882962437680602,0.062431010783113,0.216128053763418,0.0307305651929943,0.0581016497691923,0.435207473778449,0.102101504715884,0.108309465295987,0.101867509915655,0.0322843818680831,0.443211279293068,0.0348263719968844,0.0376793706855227,0.00394004135011959,0.395827323188842,0.179200547526479,0.540722164358857,-0.00548861830647659,13,0
0.0393102888808135,0.0390480473581669,0.630936581767542,-0.025692543578662,0.300535652065086,0.201797871178658,-0.26383981620565,0.0727344841011155,0.0233664587382352,-0.184292192348861,0.41013435854783,0.110398285811504,0.31562160876565,0.29181735466605,0.14869094485169,0.0294328231542214,0.503213121482953,0.221693835879812,0.185276271475731,0.233553045622366,13,0
0.384362051888568,0.0823766130994454,0.455025221565555,0.0899914840828932,0.0189703464726326,0.172495785681512,0.253926661676351,0.325966930676984,-0.0222572500868591,-0.0206205654540633,0.171090657886925,-0.0198604715530151,0.396076657244236,0.150438675024435,0.0346881546607056,0.142649205054856,0.542605636588632,0.0156846102837133,0.325915024673376,-0.0844726832601031,14,0
0.161039602430351,0.0143029996099503,0.493003177425533,0.327766676638549,0.150974887015606,-0.144578013931744,-0.231760342884884,0.40463249528124,0.0955212067265398,0.0511514028142987,0.482621361071382,0.01482966369048,0.366395063150701,0.170919284541819,0.06301346892852,0.110634879720202,0.384311613352286,0.0627683856822307,0.469093258879435,0.149138274599393,14,0
0.305105495691527,0.157498649269081,0.446664237640824,0.197906658551376,0.293572520558734,-0.06330036065853,0.139679738374583,0.210015073803783,0.139398482822234,0.105499924047089,0.368140547971437,-0.304094000102008,0.088145130249295,0.0739701598999531,-0.0265314374271417,0.0177746367332426,0.428639092481236,-0.239009678518137,0.607449631197251,-0.00144460254745141,14,0
0.349533604145425,0.247929226409242,0.32800909349339,0.0303226460470092,0.210407760820431,0.175988743349264,-0.0875233671904127,0.100636347990077,-0.0929619252627894,0.0461826050743599,0.285893431151296,-0.0642085228862763,0.194306564633644,0.0192813333633783,-0.0685152296091196,-0.0193441708356967,0.239188571830831,-0.104895698583792,0.333300271902761,0.203038057848013,14,0
0.476613458279399,0.0908650710557295,0.581366803783096,0.0372824692817866,0.409525250378553,0.1400213780538,0.0650425401369089,0.460625932584322,-0.0800218093378728,-0.0131163432965044,0.162407935509355,-0.0638204999956868,-0.0560384103532552,0.18118898014282,0.371256546327315,-0.16592273603275,0.48444631108702,0.0758066070268021,0.600852791541946,0.0137734713099265,14,0
0.667496792196462,0.0792092899517923,0.2830309431587,-0.122113050795281,-0.187004405199224,0.269402470666842,0.163354836914406,0.20334444080483,0.135423646897884,-0.0116332066308527,0.302532836179475,0.061605074046769,0.220578316783662,-0.119880320648932,0.0889719172722098,-0.000219992399822668,0.376377514348031,-0.0374638743401344,0.494226442159699,0.00378228516057638,15,0
0.247491371124294,-0.00662048394514926,0.505799193710351,-0.0654297560108939,0.208492797436458,0.181996838379621,0.0293679349917976,0.30620197783467,0.000160058993970313,0.174719530431646,0.488330640902408,-0.103275614658545,0.182540409209417,0.204341741329296,-0.0108283251225073,-0.167992705919183,0.506991283549121,-0.00513184469357458,0.384374623450823,0.077210908776486,15,0
0.373987553002902,0.0467373772092664,0.759924391089034,0.012205408102268,0.0651504615721775,0.253330314953363,0.0958134767721957,0.41600182282902,-0.0368365805042899,0.0667375130362029,0.289550872967499,0.12948606308566,0.157734359459616,-0.0668317828980878,0.0695167174954046,0.0433875472926187,0.250123711592589,0.541321904406615,0.305710158307927,-0.00753969933754361,15,0
0.158601084747159,-0.0538263124768471,0.649090088517108,0.00618634075961796,0.231563031623617,0.0483001364149337,0.0923651231704037,0.34066496637644,0.00755137637875828,0.247167224304092,0.109181801848585,0.271572201812619,0.243998700600479,0.131769578377323,-0.124600161296678,0.221144420422013,0.466028675188106,-0.201866570635741,0.591211712183772,0.189410646273738,15,0
0.266296420114846,0.222269241003622,0.410836483226339,0.0181967507577182,0.0550407170959303,0.201392198122507,0.2865342358792,0.592128379742661,0.321641098913109,0.0508008512308886,0.344528021095521,0.335354987664572,0.320375856402879,0.0970493788838406,0.144911395371272,-0.119986043990005,0.278202952910723,0.042882105250821,0.429395366459999,-0.222508950644248,15,0
