beam_1,beam_2,beam_3,beam_4,beam_5,beam_6,beam_7,beam_8,beam_9,beam_10,beam_11,beam_12,beam_13,beam_14,beam_15,beam_16,beam_17,beam_18,beam_19,beam_20,K,angle
0.13760274538001,0.0504328412226971,0.0345116934376021,0.0104153613084452,0.00626375911035676,0.0157337625982927,0.0186898147822456,0.260101741511384,0.00653927937803018,0.0580234738160806,0.586849380003816,0.0495515594160536,0.141208479121038,0.190120204021527,0.000954534397598934,0.0563455600187469,0.698906275880083,0.0944843579325216,0.0124609144124533,0.0431580475514035,0.3,0
0.0759575206357841,0.0311126222404218,0.00443342730792384,0.223946406695161,0.0272677663549891,0.0800025362553925,0.113538751901308,0.575246595574809,0.0179138396663483,0.0575036323605429,0.32047583804743,0.187274348407829,0.033076754084318,0.546468251414647,0.091277977340951,0.150624169241486,0.328227062855943,0.0389723612195592,0.0982361118000806,0.0331669799657573,0.3,0
0.0584938070607069,0.0259972017885205,0.0168236315374553,0.0309357064206088,0.412983461693251,0.0583944519364532,0.00696858377149589,0.00948494985736869,0.269447077835415,0.417528765850309,0.143076201545504,0.1342167498228,0.384376765376781,0.0244405208640622,0.0115138703627584,0.11553636826658,0.0011337821617685,0.0607706734873529,0.0204606809877489,0.607622250156138,0.3,0
0.18980940758577,0.0293654975635033,0.069698291608879,0.217410739428896,0.000279636303975719,0.197364438845422,0.115905714936948,0.637073014571729,0.469362741280291,0.012160763964154,0.157531543393109,0.093543849787731,0.0154405017532718,0.0683486074372844,0.0766954058914386,0.33546414009702,0.104994161865944,0.125549728210871,0.206502164254239,0.0772136017498398,0.3,0
0.0562118092852725,0.0659614206546103,0.0807169075339225,0.236569356334391,0.0971711219965031,0.14341519747609,0.0726092026825872,0.104425935653071,0.0160636075327798,0.317236455586969,0.357896472467562,0.294364210749038,0.0627910618836688,0.146326663623313,0.202405490209579,0.577779505362523,0.034046343236869,0.0620537076222801,0.153389532861483,0.373490735959999,0.3,0
0.458617345694026,0.09075402607962,0.0208627923076215,0.24640190171673,0.0433244313338235,0.18791384053873,0.0927155628495412,0.0263429064362422,0.191527657887584,0.0141312681827213,0.334042669175572,0.119028299226523,0.176468031276132,0.167242739632545,0.0813534493161646,0.187420634245277,0.0518491261020394,0.0542878964197737,0.0534068872130347,0.633898559074795,0.4,0
0.118451807498887,0.280510401257444,0.00590814183276544,0.239354127133903,0.190520890183591,0.237836032811063,0.116725090529151,0.0737227816887884,0.0404267007025596,0.0199376109390607,0.104298538442574,0.0688753586116774,0.154572398259165,0.0670645999860892,0.214934392378264,0.216784994475438,0.66872208308307,0.386705468966804,0.0418325225583672,0.0178003359591586,0.4,0
0.149740202043896,0.0391342201583618,0.173311877902371,0.0594937336168865,0.14143359197691,0.157166322708775,0.00562529136102572,0.181423180753385,0.128600486611287,0.0659707218572211,0.140053629679346,0.0024191779401361,0.0187242925752821,0.182905615915217,0.804583500882934,0.0191080163933922,0.0113721482495756,0.373168533017346,0.0510714944913652,0.028122679381059,0.4,0
0.414125348704468,0.115694904839794,0.0392544489033676,0.1879462480414,0.110634042467859,0.192234317906738,0.0535735660496357,0.0197252723987907,0.35427311062547,0.111825531106411,0.0349468628363929,0.288762358937214,0.477544631647371,0.0576145912684673,0.0235048718898859,0.0365376216362494,0.290885275415307,0.227790672408623,0.323509657903731,0.169589350171587,0.4,0
0.123426037516869,0.210499117143154,5.99992662661255e-06,0.294515630824584,0.000684751443128056,0.368224856177986,0.154209470808576,0.0326097975194528,0.127712958835615,0.0406601193639724,0.619515671775966,0.427010994894131,0.0771714944385913,0.187558143045981,0.069227184689615,0.0582286925620436,0.0886345690514847,0.191272316424864,0.119140893717664,0.035051155563523,0.4,0
0.0802921725231851,0.228934497718412,0.301651379072434,0.0379499580635047,0.0324001523528688,0.0710158111511016,0.339093904620606,0.0671973941742653,0.216246037188543,0.665584829045818,0.336501888847259,0.0334161975081345,0.0640184033350027,0.0948440646284692,0.143084499908731,0.00477620251043456,0.21051410788484,0.197479876312135,0.00267792614704714,0.0456962775508977,0.5,0
0.0568302516059891,0.14275123931347,0.0784648578404274,0.0380086652644557,0.182611158148815,0.403603293846676,0.062728673198682,0.309464161243935,0.245836888644996,0.035167542167731,0.361226416239457,0.199338058279621,0.0703076723491711,0.00888816134399628,0.396216184011513,0.0525542981459688,0.160584146787184,0.300386360705282,0.0406424470119683,0.398133720967386,0.5,0
0.0615066631214501,0.0103857210278786,0.00206644498173702,0.162289417621631,0.0830214412838414,0.221909482481476,0.00582022699985233,0.0741770314993286,0.0165327894137971,0.0154240225186195,0.419367450684557,0.0204821706878166,0.638465132250119,0.375361330849217,0.0566448038652867,0.0346271253332276,0.216822529120357,0.00596088470366711,0.156926803636681,0.326618365611724,0.5,0
0.133501617288677,0.278414281505645,0.014587509520721,0.0464911677056355,0.0435044973414503,0.31127819223167,0.00762704439544185,0.131389579532346,0.0867954565654259,0.0699871529091577,0.614430609217725,0.46886253405827,0.0299384972645984,0.229170620246131,0.00604896630370394,0.0288550394393323,0.056916376746953,0.254384714554424,0.128318362803335,0.19414011113692,0.5,0
0.0667334969615836,0.203107573973907,0.00738083989943714,0.1078311141152,0.158202120601789,0.191316050494212,0.0374506210093445,0.0509398186823534,0.248125361148597,0.200466187790992,0.257994710291458,0.0473782204495189,0.558367032986041,0.0939509183268888,0.310030916800213,0.449720399129614,0.0921970695507172,0.174003348165362,0.0248019523001034,0.219237749792544,0.5,0
0.150267494468417,0.109149433848281,0.0047421862500394,0.136664526176703,0.178330549703854,0.462779733018305,0.0143657729824876,0.0504748667382383,0.00162305837115618,0.0338744460922873,0.486947337257649,0.0516093332712244,0.0395423277532928,0.175177603796802,0.0250539246810003,0.193257256780029,0.512459580430243,0.131556557796494,0.316038121274529,0.0844109161599548,0.6,0
0.241767631054747,0.0315083598783509,0.00592415252288624,0.202772694348898,0.256464605598184,0.0269925753982739,0.230765781368124,0.0956185834074441,0.547813544733097,0.208140654563839,0.408413741561056,0.120454359338176,0.219054803311109,0.0635812520209976,0.374071431687229,0.10424223666079,0.0094750400779844,0.166736139057884,0.0854133174886943,0.0881048227871914,0.6,0
0.117610063862441,0.0178168245499502,0.177878441554307,0.0138225016811384,0.044905772936085,0.0668815945221968,0.109111065521316,0.18906875461175,0.00774356213534202,0.362189798532147,0.13652624376439,0.0813814057819244,0.408649622816937,0.231931531782052,0.083023511157968,0.0277948005595218,0.221634570219377,0.516425586682278,0.0654307778685881,0.441386810004805,0.6,0
0.0304842005236998,9.90371021849719e-06,0.00162157633681026,0.0965954819173145,0.103802008423977,0.322429595326733,0.101357752122416,0.0809818253674292,0.0137800306530711,0.217746226965622,0.32117637205578,0.133438023646896,0.0684506423821066,0.0818561950789987,0.142412636638063,0.491503326222604,0.295084779232659,0.202662418350962,0.347899652346522,0.408880071025678,0.6,0
0.0810240571798995,0.12186929864203,0.14668485030054,0.124441074493278,0.0155916997945625,0.123774534544463,0.222482969638283,0.180006647733838,0.000437032767345753,0.0158228443654004,0.703373259960927,0.157809473255768,0.208530489759934,0.245475926773618,0.0740656748790706,0.0298403945420194,0.147765049699197,0.280535973693199,0.0823260181637935,0.326796936101871,0.6,0
0.336890822165559,0.092898935621756,0.0172250158852629,0.458816727753542,0.100826735908142,0.119384384506593,0.0717039453077662,0.229781411405335,0.316447155685658,0.536229322978762,0.0275034347692401,0.00243811630450444,0.0381232896213774,0.0656472043258353,0.078106603644842,0.343691464026544,0.112080640786324,0.0170794389582472,0.067107421806633,0.221173225469209,0.7,0
0.0741095311338228,0.0213920321204687,0.157014146168847,0.13772440336942,0.0111833454788498,0.676485175629422,0.131424702901864,0.082250052244436,0.184318928276437,0.00454560578943567,0.468704689997341,0.0764750608342198,0.277650833801267,0.00333808061780113,0.121197789651685,0.235082003920835,0.0415214715232503,0.0231385426936549,0.117987886644561,0.21418011777885,0.7,0
0.246155530557476,0.258977309042504,0.226383055765374,0.0450835819564757,0.167608632616983,0.054070712505907,0.0672455851761336,0.121270060287607,0.209979626137459,0.00301079362576702,0.201450365303485,0.0744941364115536,0.0223083450459644,0.283761329302827,0.566515491397627,0.220872771485057,0.393826018724823,0.14233909646747,0.11540805528357,0.197884957901484,0.7,0
0.0940845906314241,0.0915389284902458,0.00443787205520521,0.535003439020346,0.216481228241659,0.429700259617283,0.0385355663019856,0.175145842583583,0.180311770958511,0.169796770801682,0.2715538076213,0.309530736586347,0.0817157147873526,0.115298189427054,0.0511729449805563,0.286726336871513,0.075821940462036,0.235159732637135,0.177610835663399,0.0675452039833683,0.7,0
0.0102575307870828,0.0226903926311036,0.00390920052075236,0.114767917385372,0.415797617414294,0.372760849503273,0.0868154161669975,0.0123836622015549,0.073283743211462,0.00437633458787581,0.144487867562554,0.0430792162159521,0.274642225253149,0.0966126257999392,0.0896947650546992,0.734094449367462,0.0137768024812344,0.0271381575502737,0.0478278145876042,0.0602181589615543,0.7,0
0.102942502079129,0.012712658723084,0.0467916273101892,0.365090108757369,0.104534835871049,0.0119767661768307,0.0611617738176375,0.235755141727324,0.00382079586326855,0.0466301747874098,0.37289256472498,0.51816502991366,0.351711244576258,0.0422889830144279,0.123784392680844,0.31622577076829,0.210196383478775,0.28809484718281,0.0722418524031831,0.0206254507850714,0.8,0
0.0551054111474415,0.128758323339684,0.26371399122813,0.0219715371266361,0.0340833772230842,0.0268771060440985,0.295131530312951,0.362905904529812,0.247340523307455,0.193672296361725,0.283241529514896,0.283337506899354,0.0324353949343099,0.02544178530061,0.148488172173048,0.0690476166082181,0.278122606038164,0.343149630831608,0.266579178772987,0.36850147591459,0.8,0
0.350586306729645,0.0328999231355514,0.0447287164415532,0.191009560637556,0.186499538933867,0.0878929244380948,0.127025254673104,0.434324025903939,0.109281653863358,0.0846670466105965,0.471963286548366,0.205296663608122,0.0397246521237997,0.0888400428631405,0.198151702525267,0.107750843584564,0.426484002063221,0.0239063566438847,0.134038660939919,0.213220616827522,0.8,0
0.124144104434408,0.00873809496666164,0.3648492699414,0.225469801050883,0.0519395899081566,0.0788074567008098,0.114492819335341,0.158930325278175,0.199197196293268,0.0264548358129737,0.421111698156204,0.529356340140314,0.404069396528466,0.0168695632256248,0.0736690101785801,0.168493931108173,0.126435610137936,0.100927143023847,0.125817566797659,0.126394613271944,0.8,0
0.200878376885631,0.22357682392938,0.143377401135855,0.485723059814514,0.0624130435441166,0.0246831268177488,0.117378634566271,0.250300863663717,0.0495333990354698,0.318489657031986,0.238665866333593,0.0682966450001094,0.341981924360817,0.245943014186694,0.20080706629784,0.382599110740387,0.00815521226640267,0.17912650378899,0.0535550087808368,0.0869669062407154,0.8,0
0.0490189511569428,0.0347041729651942,0.222001708741663,0.374651022192671,0.0397820002801419,0.454237213301027,0.264797920846799,0.040854003368859,0.386312870222252,0.115554153610206,0.177272925265439,0.0240919365299039,0.108759714137662,0.118588176753322,0.077636430052589,0.227393863650932,0.352829876005255,0.330025395011633,0.0191919363717526,0.122661474839537,0.9,0
0.0791867492478595,1.31387894196823e-05,0.265730482009764,0.0288000682668344,0.346665775837929,0.0559131899094201,0.171943856015607,0.136996597113019,0.492858221841306,0.271678721710498,0.382976146736799,0.325970936410188,0.0846396066967122,0.0459257006060562,0.148968924987843,0.0635432442317806,0.0575614473171232,0.351410275919682,0.136689677773257,0.00396240049148806,0.9,0
0.0842072899695064,0.10332824913931,0.0417198037786599,0.0394540942278898,0.0715353568413764,0.177486478190033,0.0518778187037323,0.27700710291894,0.132709249958031,0.123177435066385,0.376540410640514,0.0770246521643314,0.0388365915842211,0.0766155375956026,0.0903098980149876,0.740391836168814,0.131580582812332,0.304109248899173,0.00360225530607166,0.0941769738985472,0.9,0
0.0427594064405179,0.109345792798766,0.146697590961617,0.108314724624666,0.0344127982183008,0.216864055724079,0.0250914536852663,0.30926840761346,0.0906767393859391,0.117926270057075,0.729787711076454,5.49990001120611e-05,0.308172231121463,0.0346012806743248,0.285206005959359,0.0321383803873252,0.259196397969736,0.0343415496164797,0.0549993781998388,0.0618331368470007,0.9,0
0.218459232655749,0.11492575095584,0.00282793934952973,0.241886429185075,0.0799723140167271,0.162999535397609,0.0410977688509387,0.0337092291286941,0.20498426097074,0.0613660739183743,0.658463144520847,0.182228006519817,0.461492956470762,0.185173185759498,0.0202511480712214,0.0128687601436132,0.0997185781094004,0.119939921428019,0.159288709068951,0.18615286720871,0.9,0
0.413965459512001,0.165431925703704,0.112993353300213,0.0847201810351379,0.0015929986786494,0.0187166653855181,0.230796753207924,0.137292354566457,0.623087092337527,0.0590865790427055,0.243263088659593,0.308174260554796,0.0261354741307879,0.130641789297537,0.214434470557215,0.0275738442327836,0.0797284617123094,0.294123865026147,0.0729532827346686,0.01712239337343,1,0
0.0109346990737717,0.0590640677243947,0.080288065762634,0.10903527424338,0.0437753059886687,0.205268029234836,0.0892813324317517,0.0458160553344502,0.119995469511264,0.0830397408587335,0.505618636992749,0.031401061718611,0.648082636083035,0.0471404748103804,0.18372302185168,0.260638920045558,0.281040728393948,0.0576271921793774,0.0435713036165645,0.194631409260204,1,0
0.0123869643586111,0.0123221487388916,0.062312213886826,0.069327789382847,0.032802129010401,0.0994561170506858,0.0643353425152136,0.166043592888336,0.131860397343543,0.0209489209828831,0.560031833611645,0.0446891229537268,0.379027808977235,0.239417641794897,0.0290507140022441,0.326320662343678,0.0832684517812502,0.306760006185098,0.447284265949047,0.0738864842565847,1,0
0.20575837382943,0.0872656700167327,0.0828146526561426,0.209188745580457,0.208728953188518,0.199692486453361,0.0200257154110511,0.105023276914291,0.15150798080093,0.0821514195041102,0.644003287662792,0.469622044485295,0.0679390065108321,0.110633311540842,0.0419440788434565,0.0423697989152481,0.27228147701929,0.150848107257193,0.139184286597087,0.0537682677997642,1,0
0.122423778341597,0.159296828055247,0.134097360026588,0.172314591571915,0.066981072565526,0.145486906717623,0.024276131468355,0.256974302990384,0.264012169081301,0.0915415483392402,0.654443955764237,0.154478926491031,0.0110817671311181,0.0675768766793653,0.336687544405198,0.14069169113769,0.211291249847871,0.159476233373483,0.26622332305342,0.103188990493109,1,0
0.0244677574635692,0.0325942407346192,0.0201194088286401,0.209720727693925,0.394067664883135,0.429390199093718,0.141053587976701,0.0799898132091132,0.105721837423561,0.0975386829154549,0.594976228362247,0.0487047020678647,0.277317419367827,0.0592932064049769,0.0559428538987939,0.227735211732522,0.117141089927134,0.0151233195917845,0.24529935375093,0.0373599790287273,1.1,0
0.0105516295421829,0.0279279563129807,0.0326063995031931,0.0786740778247877,0.111895769438186,0.181394334643481,0.038509157831491,0.154849256597524,0.266197637859185,0.00457618728995233,0.574089175544984,0.411607847981981,0.0508267721634663,0.459274780358762,0.123403657025872,0.0728761758005568,0.00977154508515772,0.331056369963163,0.0845522866294559,0.013769049916566,1.1,0
0.0785783277629358,0.0282960046048296,0.0284228824808865,0.337582908928872,0.25369649721016,0.0569056651325539,0.0671574244452304,0.164003033307913,0.0871391798481276,0.282395652226295,0.718860327476402,0.0732690705555493,0.0548829608436994,0.0241172490775458,0.153267856422509,0.305053523347763,0.0689670350373815,0.102320639647771,0.185060804563283,0.0127442562612639,1.1,0
0.150747215442701,0.0148122210207771,0.0139083421056671,0.282187359438051,0.0916399490736576,0.101532878651484,0.019659973948467,0.0477753967324144,0.253761495178313,0.201177486006507,0.138089500864377,0.0947797913486615,0.0464979150370915,0.088114372991408,0.073416761818975,0.473846018616654,0.599028041702749,0.0150144196054961,0.378433666343314,0.0286249128927047,1.1,0
0.108155787789602,0.100155373031505,0.0755463607121464,0.117256568809373,0.0266377988880345,0.0669945733448293,0.0341641213506466,0.187910544126122,0.113585540108227,0.00948112100334251,0.745997139279484,0.00206617760142177,0.442190481777181,0.0344438788832672,0.166851086553902,0.0989918183140365,0.0382128722299923,0.311213840865039,0.0198303573864567,0.12069345159337,1.1,0
0.0955453199370517,0.125515133009856,0.109271225750981,0.494338541443703,0.152222914334291,0.630786342605945,0.0327843187495537,0.11116138529048,0.274133373685876,0.261655735031351,0.147480927082535,0.16417797153984,0.0676215078048832,0.00374504435117923,0.00229824465661032,0.0324449102069817,0.222137505987427,0.152057947710376,0.116270062788713,0.0190638747756532,1.2,0
0.0924397294027,0.0720180677518116,0.0444839448889848,0.159691263201074,0.0810039140519976,0.383653851329984,0.0221901699537234,0.390711816569943,0.106633831769777,0.369560158753232,0.376104239236493,0.141300539412954,0.183178133739416,0.0708783784971775,0.193863837109468,0.337161149736521,0.23662735705802,0.217100989436703,0.121380159189149,0.186614892292547,1.2,0
0.0738846524306771,0.0436388717459846,0.0614515659354277,0.0196512815543212,0.0143825267752025,0.160844469993088,0.0319198350603369,0.0178135109801602,0.342357974082268,0.205931247944235,0.426614842671073,0.0704453611510313,0.0516315007844313,0.509433797987889,0.266075703553051,0.453034976255393,0.0774434992392974,0.190928954223488,0.171191481122919,0.067062261095745,1.2,0
0.0262188549410408,0.0254695424347571,0.125297671137348,0.34697807313563,0.490819346525664,0.231704263484184,0.0123312679824178,0.289616826140445,0.163539352135193,0.137917678099878,0.101908251616279,0.12694252363232,0.117579397042715,0.114122619015748,0.466523303060322,0.331114790769315,0.132724759455216,0.0367441236575147,0.182859515380698,0.0717672727754158,1.2,0
0.162669753904478,0.0698963765904564,0.00686139866369022,0.574735675879171,0.329168327815485,0.180210787443949,0.00954539368924723,0.0322269930963321,0.162746667636239,0.131783306503798,0.156665605485809,0.309947411607631,0.306906632532444,0.122909271088908,0.138287003327813,0.251381224864357,0.0107352145958085,0.063437732550809,0.335510201631607,0.153433252422929,1.2,0
0.0232978230463672,0.118281570314027,0.0323336737613693,0.593725186648764,0.216420288543711,0.195755643155637,0.175070200218936,0.251399008458855,0.0372380193636138,0.115832408098969,0.345217159801269,0.0396771293733528,0.079626982036313,0.0757604307761839,0.0432668315427024,0.238074813011436,0.0201262065523952,0.153778695156389,0.47153019691424,0.0180049181967042,1.3,0
0.0129634143595463,0.137755973272847,0.448107674498669,0.215761062370247,0.10361428946446,0.229024101130431,0.0537529329683426,0.093356387284813,0.154804708962144,0.00801373796075665,0.39591156829718,0.384649659411955,0.127944160211143,0.029419221128659,0.3484512516695,0.340859852536505,0.043140354528368,0.119416461726874,0.241906689434872,0.0223601479800205,1.3,0
0.0246178057087808,0.0805812994352927,0.259326077096316,0.466513107796313,0.0315106068481515,0.315328581520894,0.0179403207973621,0.0765277228064546,0.052926390330084,0.183411194020449,0.300381790116748,0.501896876163428,0.141898672852747,0.164060970340437,0.0761882506416812,0.118782021371393,0.19215916161586,0.302379350785334,0.0618859597708445,0.153911792865934,1.3,0
0.173139755222692,0.250021197643359,0.264021736543617,0.176034756513966,0.199569486207718,0.358644312039755,0.164520740221332,0.182009844494112,0.0468063033328826,0.0963864413277387,0.243175326560423,0.0984356062599272,0.218911459850787,0.314175964414005,0.0421661997346007,0.51734849084846,0.0822152459949342,0.155239675652672,0.14877693670634,0.169745266008545,1.3,0
0.192776243381551,0.0786770393885821,0.0146599739694246,0.172527335435384,0.0512039795476762,0.0470837440181362,0.0956580278791247,0.307943625374802,0.0739793032906753,0.263967203573602,0.537871663980125,0.274005413049624,0.00535179907523032,0.195161147389805,0.0477724641917746,0.336624693690273,0.233014656083223,0.105571049590022,0.384877410864778,0.105000309549498,1.3,0
0.138328547608471,0.00127269060569794,0.0152583012222434,0.250056293429021,0.0768059410599288,0.492546873070108,0.169282608393574,0.212924009702581,0.123657441275794,0.188740561288827,0.347319983313734,0.0979625965382654,0.151750888084079,0.395491910907056,0.348291927498718,0.238625307573065,0.0429991801123124,0.129516550785768,0.194449879330177,0.0184419139518939,1.4,0
0.0871241628432214,0.245269307074536,0.0372651575628651,0.688033656518143,0.162419377546178,0.30382488615996,0.131531161909683,0.0182311548496828,0.111107883243809,0.116688734929873,0.114659234988625,0.188191941692749,0.0390414168098003,0.102604701781914,0.405424621022638,0.104852772837318,0.0159463050710809,0.0546993449247053,0.0879742807110335,0.219603675979753,1.4,0
0.194121402035296,0.0113820719119741,0.0883381973317877,0.647633660536105,0.147292973881683,0.118452767305097,0.000531434345130755,0.226584417163819,0.0686830046069365,0.0760250781539496,0.479768859816521,0.0177826681052954,0.0942743557077019,0.179890172652813,0.15667300632875,0.104914568771475,0.150583098350909,0.313365497806171,0.0904134967173824,0.0323464788055158,1.4,0
0.00646788564237574,0.175800338503866,0.0352574390402018,0.552871752224607,0.0313732099386769,0.167391557154198,0.037248594563462,0.295193157705188,0.175351273574806,0.136276843774308,0.398443642102602,0.313377655452692,0.196804296695576,0.257132016017597,0.174428775720861,0.21511201599222,0.109067295392507,0.174607843562694,0.110296456524728,0.0472532923232558,1.4,0
0.11855487706821,0.122802179218491,0.0682237989405328,0.141298138949034,0.206964271497476,0.00221942641271485,0.0475350859098196,0.0404703460324981,0.00760716559771506,0.147144542177958,0.352850765682141,0.134066455037435,0.189741499223694,0.124580228251876,0.43991883316655,0.513490703685538,0.0997849522754516,0.442840482167443,0.0999601412647259,0.10267021114273,1.4,0
0.14725533791336,0.00768960731299949,0.103817193877416,0.81204741364758,0.0979949455311784,0.19346538686563,0.0996560988031125,0.0101630912615315,0.0405964316470064,0.118144580957573,0.296490056932863,0.0396804248775052,0.123011579436695,0.0566597886717974,0.277914967996294,0.0554482060610471,0.0118606428579648,0.159136434923451,0.138013996553741,0.0523237358910434,1.5,0
0.112046666013012,0.034553880706624,0.0419314143062835,0.640841887246586,0.0682317085752196,0.278617951758048,0.027633720428514,0.101875542435645,0.154099743081272,0.158085003941254,0.243250211972321,0.329660303964281,0.261452448878297,0.0138976704334466,0.251656986355325,0.186620151578473,0.0401427051392954,0.298935375025079,0.0751847765959359,0.0216714896333557,1.5,0
0.0575389221054005,0.0233454671482189,0.0422045133173968,0.0884054755433888,0.122484370604613,0.146364934140275,0.0601325639632257,0.111149448359623,0.0701420819579585,0.0963031410572638,0.825523626470648,0.0530986317710459,0.341338925111036,0.0123819285535115,0.117600126243076,0.257522526156028,0.103542295549169,0.123516805167116,0.0401900317078797,0.106035283545342,1.5,0
0.0662938968504992,0.0939287927788082,0.324771143838362,0.205195840268479,0.192083559010093,0.142554140959985,0.19756318307469,0.158351175721189,0.379920056130438,0.0168665855922363,0.474663326192997,0.369786775166849,0.33796589571418,0.0240084251460121,0.0364679916817456,0.110748466098271,0.136107023627336,0.0244639763523434,0.05982372717449,0.245174533242374,1.5,0
0.0503079647515444,0.0492810971912062,0.046937836137495,0.13193584548043,0.0853958791155408,0.0684921349560344,0.0422713692817292,0.118272645735759,0.0960644089153315,0.0290877875026224,0.634820489148891,0.489588508928675,0.142135403276836,0.00478229362970816,0.209871526776324,0.310670230182731,0.0185399048928721,0.321366560351659,0.0672771976470409,0.161149304397422,1.5,0
0.0485707227334413,0.499089404471841,0.0105725388256782,0.0686477836170299,0.0895676852934864,0.142523509665667,0.357856328920585,0.0587844006927348,0.214434361771783,0.0721429224906367,0.144941835863918,0.164146583266777,0.0708103736033979,0.456853861205336,0.281394944462207,0.105073690504399,0.210331940849211,0.328476313483288,0.120299322745539,0.119054804656782,0.1,10
0.153417138055728,0.0245544432885383,0.0688562332324933,0.481907811232031,0.0648193703431506,0.16844151904078,0.0849168417214806,0.1412033977142,0.215746168270974,0.22580044858426,0.0664828275119148,0.017076509336647,0.380421531046884,0.0291183664158978,0.149920425463042,0.00460496065064393,0.00963732008377693,0.0751017391224433,0.495142721728383,0.397431159565484,0.1,10
0.0306475060784185,0.209176772066033,0.160192948858961,0.169668422379897,0.101903384574112,0.309935206052717,0.284879048840661,0.342483082801308,0.125716289849713,0.0733685177984859,0.0885112977674649,0.0453027021592414,0.369781780875381,0.232713027048704,0.201830286980333,0.223004030610676,0.0131703244077953,0.253370237279367,0.390274542078308,0.258540798641264,0.1,10
0.0787186087680477,0.0101949865702871,0.013780010413894,0.113591911697637,0.198119771282411,0.111336443784249,0.148828887025008,0.0509625356195431,0.744325679625256,0.105995540038581,0.111117173585641,0.0770965633552761,0.090809890591873,0.290292486390373,0.142871280480802,0.429009055953826,0.0877325257635433,0.125594216862649,0.00376260801976055,0.0142510029285785,0.1,10
